Time,Qx,Qy,Qz,Mx,My,Mz,Wx,Wy,Wz,,,,Load Mag,Wx,Wz,,Wz_1280Cvs,Wz_20CVs,Wx_20CVs,,Reference,results,from,Simo,Paper
0.873,-115573,-0.0000000000000317167,18100.2,-4.36901E-033,-1.85471E-018,5.59061E-033,-57.2159,9.86454E-016,-30.9936,,,,116.981774516546,57.2159,-30.9936,,-37.1875,-35.6762,60.5638,,,,,,
0.874,-115626,-0.0000000000000311119,18619.5,-5.03243E-033,-1.85471E-018,4.95151E-033,-57.3207,9.86199E-016,-31.1601,,,,117.115573926997,57.3207,-31.1601,,-37.3402,-35.8333,60.6912,,,,,,
0.875,-115677,-0.0000000000000305062,19139.1,4.57738E-033,-4.0714E-019,-5.97102E-033,-57.4261,9.85945E-016,-31.3259,,,,117.249620373842,57.4261,-31.3259,,-37.492,-35.9895,60.8191,,,,,,
0.876,-115726,-0.0000000000000298993,19659,-1.26877E-033,-1.85471E-018,1.07171E-033,-57.5321,9.85691E-016,-31.4909,,,,117.38391438779,57.5321,-31.4909,,-37.6429,-36.1448,60.9475,,,,,,
0.877,-115773,-0.0000000000000292915,20179.1,5.93723E-034,-4.0714E-019,4.24525E-034,-57.6386,9.85438E-016,-31.6553,,,,117.518439428925,57.6386,-31.6553,,-37.7928,-36.2993,61.0764,,,,,,
0.878,-115817,-0.0000000000000286827,20699.5,4.53903E-033,-4.0714E-019,-4.84604E-033,-57.7457,9.85185E-016,-31.819,,,,117.652228152509,57.7457,-31.819,,-37.9419,-36.4529,61.2057,,,,,,
0.879,-115859,-0.0000000000000280729,21220.2,6.05753E-033,-4.0714E-019,-4.35056E-033,-57.8533,9.84934E-016,-31.982,,,,117.786267319412,57.8533,-31.982,,-38.0901,-36.6057,61.3354,,,,,,
0.88,-115898,-0.0000000000000274622,21741,8.81834E-034,-1.85471E-018,7.59214E-034,-57.9614,9.84683E-016,-32.1443,,,,117.919538181762,57.9614,-32.1443,,-38.2373,-36.7576,61.4656,,,,,,
0.881,-115936,-0.0000000000000268505,22262.1,5.0477E-033,-4.0714E-019,-3.87715E-033,-58.0701,9.84433E-016,-32.3058,,,,118.054043524184,58.0701,-32.3058,,-38.3837,-36.9086,61.5962,,,,,,
0.882,-115971,-0.0000000000000262379,22783.3,3.87616E-033,-4.0714E-019,-4.01967E-033,-58.1792,9.84183E-016,-32.4667,,,,118.187781093859,58.1792,-32.4667,,-38.5291,-37.0588,61.7273,,,,,,
0.883,-116004,-0.0000000000000256244,23304.8,5.47381E-033,-4.0714E-019,-6.10937E-033,-58.2889,9.83935E-016,-32.6268,,,,118.321771956982,58.2889,-32.6268,,-38.6736,-37.2081,61.8587,,,,,,
0.884,-116035,-0.0000000000000250099,23826.4,-6.53403E-034,-4.0714E-019,-5.04613E-034,-58.3991,9.83687E-016,-32.7862,,,,118.455977316301,58.3991,-32.7862,,-38.8172,-37.3565,61.9906,,,,,,
0.885,-116064,-0.0000000000000243946,24348.2,1.91584E-033,-4.0714E-019,-5.64462E-033,-58.5098,9.8344E-016,-32.9449,,,,118.590416725973,58.5098,-32.9449,,-38.9599,-37.5041,62.1229,,,,,,
0.886,-116090,-0.0000000000000237785,24870.1,-6.93271E-034,-4.0714E-019,-5.16767E-034,-58.621,9.83193E-016,-33.1029,,,,118.724091801159,58.621,-33.1029,,-39.1016,-37.6508,62.2556,,,,,,
0.887,-116114,-0.0000000000000231615,25392.1,-6.95576E-034,-4.0714E-019,-5.13858E-034,-58.7327,9.82947E-016,-33.2601,,,,118.857981382867,58.7327,-33.2601,,-39.2425,-37.7967,62.3886,,,,,,
0.888,-116136,-0.0000000000000225436,25914.3,-7.05813E-034,-4.0714E-019,-5.14166E-034,-58.8449,9.82702E-016,-33.4166,,,,118.992106631028,58.8449,-33.4166,,-39.3824,-37.9417,62.5221,,,,,,
0.889,-116156,-0.0000000000000219249,26436.5,-7.15243E-034,-1.85471E-018,-5.14123E-034,-58.9575,9.82458E-016,-33.5724,,,,119.126423887608,58.9575,-33.5724,,-39.5214,-38.0858,62.6559,,,,,,
0.89,-116173,-0.0000000000000213055,26958.9,7.9905E-034,-1.85471E-018,-6.1305E-034,-59.0707,9.82215E-016,-33.7275,,,,119.260002591858,59.0707,-33.7275,,-39.6595,-38.229,62.7901,,,,,,
0.891,-116188,-0.0000000000000206852,27481.3,7.90735E-034,-1.85471E-018,-6.18744E-034,-59.1843,9.81972E-016,-33.8818,,,,119.393773680582,59.1843,-33.8818,,-39.7967,-38.3714,62.9247,,,,,,
0.892,-116201,-0.0000000000000200642,28003.7,7.83146E-034,-1.85471E-018,-6.24088E-034,-59.2983,9.8173E-016,-34.0355,,,,119.527735754887,59.2983,-34.0355,,-39.9329,-38.5129,63.0596,,,,,,
0.893,-116212,-0.0000000000000194424,28526.2,-2.3533E-034,-4.0714E-019,-7.21344E-034,-59.4128,9.81489E-016,-34.1883,,,,119.661911360466,59.4128,-34.1883,,-40.0683,-38.6535,63.1949,,,,,,
0.894,-116221,-0.0000000000000188199,29048.7,-2.41839E-034,-1.85471E-018,-7.21733E-034,-59.5278,9.81249E-016,-34.3405,,,,119.796276288915,59.5278,-34.3405,,-40.2027,-38.7933,63.3305,,,,,,
0.895,-116227,-0.0000000000000181967,29571.3,-1.23074E-033,-1.85471E-018,-8.08042E-034,-59.6432,9.81009E-016,-34.4919,,,,119.929884985728,59.6432,-34.4919,,-40.3362,-38.9322,63.4665,,,,,,
0.896,-116231,-0.0000000000000175727,30093.8,3.63322E-034,-1.85471E-018,1.68424E-033,-59.7591,9.8077E-016,-34.6426,,,,120.063658779166,59.7591,-34.6426,,-40.4688,-39.0702,63.6028,,,,,,
0.897,-116233,-0.0000000000000169481,30616.4,1.96056E-034,-4.0714E-019,1.38818E-033,-59.8754,9.80532E-016,-34.7925,,,,120.197646557493,59.8754,-34.7925,,-40.6004,-39.2073,63.7394,,,,,,
0.898,-116233,-0.0000000000000163228,31138.9,-1.08346E-033,-1.85471E-018,6.53041E-033,-59.9921,9.80295E-016,-34.9417,,,,120.331797053854,59.9921,-34.9417,,-40.7312,-39.3436,63.8763,,,,,,
0.899,-116231,-0.0000000000000156968,31661.4,2.30187E-034,-4.0714E-019,1.39231E-033,-60.1092,9.80059E-016,-35.0902,,,,120.466134705817,60.1092,-35.0902,,-40.861,-39.479,64.0135,,,,,,
0.9,-116226,-0.0000000000000150702,32183.8,6.42637E-035,-4.0714E-019,2.49557E-033,-60.2268,9.79823E-016,-35.2379,,,,120.599668566875,60.2268,-35.2379,,-40.9899,-39.6135,64.151,,,,,,
0.901,-116220,-0.0000000000000144429,32706.1,7.46986E-035,-4.0714E-019,2.49528E-033,-60.3447,9.79588E-016,-35.3849,,,,120.734325596369,60.3447,-35.3849,,-41.1179,-39.7472,64.2889,,,,,,
0.902,-116211,-0.000000000000013815,33228.4,-1.37237E-033,-1.85471E-018,3.6087E-033,-60.4631,9.79354E-016,-35.5312,,,,120.86820544527,60.4631,-35.5312,,-41.245,-39.88,64.427,,,,,,
0.903,-116200,-0.0000000000000131865,33750.6,3.37047E-034,-1.85471E-018,9.81686E-034,-60.5819,9.7912E-016,-35.6767,,,,121.002243782337,60.5819,-35.6767,,-41.3712,-40.0119,64.5654,,,,,,
0.904,-116187,-0.0000000000000125575,34272.7,-5.2524E-034,-4.0714E-019,-1.6504E-033,-60.701,9.78888E-016,-35.8214,,,,121.136439333051,60.701,-35.8214,,-41.4965,-40.1429,64.7041,,,,,,
0.905,-116171,-0.0000000000000119278,34794.7,-5.27475E-034,-1.85471E-018,-1.64618E-033,-60.8206,9.78656E-016,-35.9654,,,,121.269832972137,60.8206,-35.9654,,-41.6208,-40.273,64.843,,,,,,
0.906,-116154,-0.0000000000000112976,35316.5,-8.15436E-035,-1.85471E-018,8.77603E-034,-60.9405,9.78425E-016,-36.1087,,,,121.404311654282,60.9405,-36.1087,,-41.7442,-40.4023,64.9822,,,,,,
0.907,-116134,-0.0000000000000106669,35838.2,-7.18267E-035,-1.85471E-018,8.80573E-034,-61.0608,9.78195E-016,-36.2512,,,,121.537988033536,61.0608,-36.2512,,-41.8668,-40.5308,65.1217,,,,,,
0.908,-116112,-0.0000000000000100356,36359.7,-6.82458E-035,-1.85471E-018,8.80843E-034,-61.1815,9.77965E-016,-36.393,,,,121.671789368325,61.1815,-36.393,,-41.9884,-40.6583,65.2614,,,,,,
0.909,-116088,-9.40376E-015,36881.1,-2.09405E-034,-1.85471E-018,-1.72785E-033,-61.3026,9.77737E-016,-36.534,,,,121.805744040296,61.3026,-36.534,,-42.1091,-40.785,65.4013,,,,,,
0.91,-116062,-8.77146E-015,37402.3,2.96829E-034,-4.0714E-019,8.11101E-034,-61.424,9.77509E-016,-36.6743,,,,121.939820769468,61.424,-36.6743,,-42.2289,-40.9108,65.5415,,,,,,
0.911,-116034,-8.13866E-015,37923.3,1.86237E-034,-1.85471E-018,-1.79051E-033,-61.5458,9.77282E-016,-36.8138,,,,122.074017869856,61.5458,-36.8138,,-42.3477,-41.0357,65.6819,,,,,,
0.912,-116004,-7.50539E-015,38444,1.78835E-034,-4.0714E-019,-1.79126E-033,-61.6679,9.77055E-016,-36.9526,,,,122.208302303894,61.6679,-36.9526,,-42.4657,-41.1598,65.8225,,,,,,
0.913,-115971,-6.87166E-015,38964.6,1.83061E-034,-1.85471E-018,-1.78614E-033,-61.7904,9.7683E-016,-37.0906,,,,122.341787195381,61.7904,-37.0906,,-42.5828,-41.283,65.9634,,,,,,
0.914,-115937,-6.23748E-015,39484.9,1.08736E-034,-1.85471E-018,7.6895E-034,-61.9132,9.76605E-016,-37.2279,,,,122.476305043098,61.9132,-37.2279,,-42.6989,-41.4053,66.1044,,,,,,
0.915,-115900,-5.60286E-015,40005,4.93513E-035,-1.85471E-018,-1.81671E-033,-62.0363,9.76381E-016,-37.3645,,,,122.60999153821,62.0363,-37.3645,,-42.8142,-41.5267,66.2457,,,,,,
0.916,-115861,-4.96783E-015,40524.9,-6.35807E-034,-1.85471E-018,5.89109E-033,-62.1598,9.76158E-016,-37.5002,,,,122.743793492828,62.1598,-37.5002,,-42.9285,-41.6473,66.3871,,,,,,
0.917,-115820,-4.33239E-015,41044.4,7.14731E-034,-4.0714E-019,-6.83086E-033,-62.2836,9.75936E-016,-37.6353,,,,122.877643090027,62.2836,-37.6353,,-43.042,-41.767,66.5288,,,,,,
0.918,-115777,-3.69656E-015,41563.7,-2.48691E-034,-1.85471E-018,6.32938E-033,-62.4077,9.75714E-016,-37.7695,,,,123.011604683014,62.4077,-37.7695,,-43.1545,-41.8859,66.6706,,,,,,
0.919,-115732,-3.06035E-015,42082.7,-2.06212E-034,-1.85471E-018,4.06969E-033,-62.5321,9.75494E-016,-37.9031,,,,123.145643298048,62.5321,-37.9031,,-43.2662,-42.0039,66.8126,,,,,,
0.92,-115685,-2.42378E-015,42601.4,-3.45406E-034,-1.85471E-018,7.29426E-033,-62.6568,9.75274E-016,-38.0358,,,,123.279757085095,62.6568,-38.0358,,-43.3769,-42.121,66.9548,,,,,,
0.921,-115636,-1.78685E-015,43119.7,-1.44576E-034,-1.85471E-018,5.38513E-033,-62.7818,9.75055E-016,-38.1678,,,,123.413909362316,62.7818,-38.1678,,-43.4868,-42.2373,67.0971,,,,,,
0.922,-115585,-1.14959E-015,43637.8,1.31736E-034,-4.0714E-019,-6.20932E-033,-62.9071,9.74837E-016,-38.2991,,,,123.548167990626,62.9071,-38.2991,,-43.5958,-42.3527,67.2396,,,,,,
0.923,-115532,-5.11994E-016,44155.5,-9.20557E-035,-1.85471E-018,2.76813E-033,-63.0327,9.74619E-016,-38.4296,,,,123.682461182861,63.0327,-38.4296,,-43.7038,-42.4672,67.3823,,,,,,
0.924,-115476,1.25911E-016,44672.8,-1.94504E-035,-4.0714E-019,-3.67477E-033,-63.1586,9.74402E-016,-38.5594,,,,123.815853733841,63.1586,-38.5594,,-43.811,-42.5809,67.5251,,,,,,
0.925,-115419,7.64116E-016,45189.8,-9.74469E-035,-4.0714E-019,-4.9762E-033,-63.2848,9.74187E-016,-38.6884,,,,123.950246409759,63.2848,-38.6884,,-43.9173,-42.6937,67.668,,,,,,
0.926,-115359,1.40261E-015,45706.4,-2.28706E-034,-4.0714E-019,-6.27281E-033,-63.4112,9.73972E-016,-38.8166,,,,124.083737379078,63.4112,-38.8166,,-44.0227,-42.8057,67.8111,,,,,,
0.927,-115298,2.04137E-015,46222.6,-1.42285E-035,-1.85471E-018,-2.42435E-033,-63.5379,9.73757E-016,-38.9441,,,,124.218185282027,63.5379,-38.9441,,-44.1272,-42.9168,67.9543,,,,,,
0.928,-115234,2.6804E-015,46738.4,-7.83942E-035,-1.85471E-018,9.55772E-035,-63.6649,9.73544E-016,-39.0709,,,,124.351730147031,63.6649,-39.0709,,-44.2308,-43.027,68.0976,,,,,,
0.929,-115169,3.31968E-015,47253.8,-2.14898E-034,-4.0714E-019,-7.55529E-033,-63.7921,9.73331E-016,-39.1968,,,,124.486224842109,63.7921,-39.1968,,-44.3336,-43.1364,68.241,,,,,,
0.93,-115101,3.95919E-015,47768.8,4.03157E-034,-1.85471E-018,5.25992E-033,-63.9196,9.73119E-016,-39.3221,,,,124.619815657222,63.9196,-39.3221,,-44.4354,-43.245,68.3845,,,,,,
0.931,-115032,4.59893E-015,48283.3,3.05136E-034,-1.85471E-018,4.05423E-033,-64.0473,9.72908E-016,-39.4466,,,,124.754310878983,64.0473,-39.4466,,-44.5364,-43.3527,68.5282,,,,,,
0.932,-114960,5.23888E-015,48797.4,-1.27692E-034,-1.85471E-018,-9.70126E-034,-64.1753,9.72698E-016,-39.5703,,,,124.887901122407,64.1753,-39.5703,,-44.6365,-43.4595,68.6719,,,,,,
0.933,-114887,5.87903E-015,49311.1,2.92054E-035,-4.0714E-019,-8.58083E-034,-64.3035,9.72489E-016,-39.6933,,,,125.022427396887,64.3035,-39.6933,,-44.7358,-43.5655,68.8157,,,,,,
0.934,-114811,6.51936E-015,49824.3,6.68614E-034,-1.85471E-018,4.2846E-033,-64.4319,9.7228E-016,-39.8155,,,,125.156009010714,64.4319,-39.8155,,-44.8341,-43.6707,68.9597,,,,,,
0.935,-114733,7.15988E-015,50337,1.74481E-034,-4.0714E-019,-7.45509E-034,-64.5605,9.72072E-016,-39.937,,,,125.289564042661,64.5605,-39.937,,-44.9316,-43.775,69.1036,,,,,,
0.936,-114654,7.80055E-015,50849.2,1.715E-034,-4.0714E-019,-7.46199E-034,-64.6894,9.71865E-016,-40.0577,,,,125.424004307947,64.6894,-40.0577,,-45.0282,-43.8784,69.2477,,,,,,
0.937,-114573,8.44138E-015,51360.9,1.6852E-034,-4.0714E-019,-7.46877E-034,-64.8185,9.71659E-016,-40.1777,,,,125.55841022333,64.8185,-40.1777,,-45.124,-43.981,69.3918,,,,,,
0.938,-114489,9.08234E-015,51872.1,1.93136E-034,-1.85471E-018,-7.35543E-034,-64.9478,9.71454E-016,-40.2969,,,,125.691868787961,64.9478,-40.2969,,-45.2188,-44.0828,69.536,,,,,,
0.939,-114404,9.72344E-015,52382.8,-8.56141E-035,-1.85471E-018,1.9566E-033,-65.0773,9.71249E-016,-40.4154,,,,125.826201372528,65.0773,-40.4154,,-45.3129,-44.1838,69.6802,,,,,,
0.94,-114316,0.0000000000000103646,52893,3.07956E-034,-4.0714E-019,-4.86669E-034,-65.207,9.71046E-016,-40.5331,,,,125.959585998843,65.207,-40.5331,,-45.406,-44.2839,69.8245,,,,,,
0.941,-114227,0.000000000000011006,53402.6,5.80736E-035,-4.0714E-019,2.21468E-033,-65.3368,9.70843E-016,-40.65,,,,126.093795310317,65.3368,-40.65,,-45.4983,-44.3831,69.9689,,,,,,
0.942,-114136,0.0000000000000116474,53911.6,-1.78157E-033,3.16643E-019,-2.9353E-033,-65.4669,9.7064E-016,-40.7663,,,,126.227917318476,65.4669,-40.7663,,-45.5898,-44.4816,70.1132,,,,,,
0.943,-114043,0.0000000000000122889,54420.1,2.89266E-034,-4.0714E-019,2.2189E-033,-65.5972,9.70439E-016,-40.8817,,,,126.361992438431,65.5972,-40.8817,,-45.6804,-44.5792,70.2576,,,,,,
0.944,-113948,0.0000000000000129304,54928.1,1.40307E-033,-4.0714E-019,4.94275E-033,-65.7276,9.70239E-016,-40.9965,,,,126.496019200645,65.7276,-40.9965,,-45.7701,-44.6759,70.4021,,,,,,
0.945,-113851,0.0000000000000135721,55435.4,1.45828E-033,-4.0714E-019,5.08945E-033,-65.8582,9.70039E-016,-41.1105,,,,126.629908687324,65.8582,-41.1105,,-45.859,-44.7719,70.5465,,,,,,
0.946,-113752,0.0000000000000142137,55942.2,1.48277E-033,-4.0714E-019,5.22917E-033,-65.989,9.6984E-016,-41.2237,,,,126.763745782617,65.989,-41.2237,,-45.947,-44.867,70.691,,,,,,
0.947,-113652,0.0000000000000148554,56448.3,1.49581E-033,-4.0714E-019,5.37174E-033,-66.1199,9.69642E-016,-41.3362,,,,126.898335989445,66.1199,-41.3362,,-46.0342,-44.9613,70.8354,,,,,,
0.948,-113549,0.0000000000000154972,56953.9,1.4974E-033,-4.0714E-019,5.5172E-033,-66.251,9.69445E-016,-41.4479,,,,127.031972850184,66.251,-41.4479,,-46.1206,-45.0548,70.9799,,,,,,
0.949,-113445,0.0000000000000161389,57458.8,1.48756E-033,-4.0714E-019,5.66567E-033,-66.3823,9.69248E-016,-41.5589,,,,127.166354522098,66.3823,-41.5589,,-46.2061,-45.1474,71.1244,,,,,,
0.95,-113338,0.0000000000000167807,57963.1,1.51892E-033,-4.0714E-019,7.0227E-033,-66.5137,9.69052E-016,-41.6692,,,,127.299737649415,66.5137,-41.6692,,-46.2908,-45.2393,71.2688,,,,,,
0.951,-113230,0.0000000000000174224,58466.7,1.53392E-033,-4.0714E-019,3.23254E-033,-66.6452,9.68857E-016,-41.7787,,,,127.433856996051,66.6452,-41.7787,,-46.3747,-45.3303,71.4133,,,,,,
0.952,-113120,0.0000000000000180642,58969.7,1.51243E-033,-4.0714E-019,4.58088E-033,-66.7769,9.68663E-016,-41.8875,,,,127.567863970868,66.7769,-41.8875,,-46.4577,-45.4205,71.5577,,,,,,
0.953,-113008,0.0000000000000187059,59472.1,1.47443E-033,-4.0714E-019,5.92503E-033,-66.9087,9.6847E-016,-41.9955,,,,127.701757005963,66.9087,-41.9955,,-46.5399,-45.5099,71.7021,,,,,,
0.954,-112895,0.0000000000000193476,59973.7,1.14368E-034,3.16643E-019,2.11474E-033,-67.0406,9.68278E-016,-42.1028,,,,127.83632393295,67.0406,-42.1028,,-46.6213,-45.5985,71.8465,,,,,,
0.955,-112779,0.0000000000000199892,60474.7,2.32111E-035,-4.0714E-019,-1.68697E-033,-67.1726,9.68086E-016,-42.2094,,,,127.96988779041,67.1726,-42.2094,,-46.7018,-45.6862,71.9908,,,,,,
0.956,-112662,0.0000000000000206308,60975,2.60319E-035,-4.0714E-019,-2.9195E-034,-67.3048,9.67895E-016,-42.3152,,,,128.104164136065,67.3048,-42.3152,,-46.7815,-45.7732,72.1351,,,,,,
0.957,-112543,0.0000000000000212723,61474.6,8.39444E-035,-4.0714E-019,1.12389E-033,-67.4371,9.67705E-016,-42.4203,,,,128.238267666715,67.4371,-42.4203,,-46.8604,-45.8594,72.2794,,,,,,
0.958,-112422,0.0000000000000219138,61973.5,1.58004E-034,-4.0714E-019,2.54325E-033,-67.5695,9.67516E-016,-42.5246,,,,128.372196313104,67.5695,-42.5246,,-46.9385,-45.9448,72.4236,,,,,,
0.959,-112299,0.0000000000000225551,62471.7,2.48122E-034,-4.0714E-019,-1.17672E-033,-67.702,9.67327E-016,-42.6282,,,,128.505948118716,67.702,-42.6282,,-47.0158,-46.0293,72.5678,,,,,,
0.96,-112175,0.0000000000000231964,62969.1,3.34631E-034,-4.0714E-019,2.49571E-034,-67.8346,9.67139E-016,-42.7311,,,,128.640344292955,67.8346,-42.7311,,-47.0923,-46.1131,72.7118,,,,,,
0.961,-112048,0.0000000000000238375,63465.9,4.37349E-034,3.16643E-019,1.67932E-033,-67.9673,9.66952E-016,-42.8333,,,,128.77373477076,67.9673,-42.8333,,-47.168,-46.1961,72.8559,,,,,,
0.962,-111920,0.0000000000000244786,63961.9,4.43786E-034,-4.0714E-019,1.67763E-033,-68.1,9.66766E-016,-42.9347,,,,128.90776179738,68.1,-42.9347,,-47.2428,-46.2783,72.9998,,,,,,
0.963,-111791,0.0000000000000251195,64457.1,5.73609E-034,3.16643E-019,-2.02816E-033,-68.2329,9.66581E-016,-43.0354,,,,129.042417140295,68.2329,-43.0354,,-47.3169,-46.3597,73.1437,,,,,,
0.964,-111659,0.0000000000000257603,64951.6,-6.29502E-034,3.16643E-019,-6.07051E-034,-68.3658,9.66396E-016,-43.1353,,,,129.176014118566,68.3658,-43.1353,,-47.3902,-46.4403,73.2875,,,,,,
0.965,-111526,0.0000000000000264009,65445.3,-5.9844E-034,3.16643E-019,-5.87933E-034,-68.4988,9.66213E-016,-43.2346,,,,129.310231490358,68.4988,-43.2346,,-47.4627,-46.5202,73.4312,,,,,,
0.966,-111391,0.0000000000000270414,65938.2,-5.67486E-034,3.16643E-019,-5.69052E-034,-68.6319,9.6603E-016,-43.3331,,,,129.444200720774,68.6319,-43.3331,,-47.5343,-46.5993,73.5748,,,,,,
0.967,-111254,0.0000000000000276817,66430.3,-5.69707E-034,3.16643E-019,-5.66897E-034,-68.765,9.65847E-016,-43.4309,,,,129.577919701198,68.765,-43.4309,,-47.6053,-46.6775,73.7184,,,,,,
0.968,-111116,0.0000000000000283219,66921.7,-5.39216E-034,-4.0714E-019,-5.48386E-034,-68.8983,9.65666E-016,-43.5279,,,,129.712294663575,68.8983,-43.5279,,-47.6754,-46.7551,73.8618,,,,,,
0.969,-110976,0.0000000000000289619,67412.2,-3.66245E-033,3.16643E-019,-5.83722E-033,-69.0315,9.65485E-016,-43.6243,,,,129.846360306479,69.0315,-43.6243,,-47.7447,-46.8318,74.0051,,,,,,
0.97,-110834,0.0000000000000296017,67902,2.72207E-033,3.16643E-019,4.83988E-033,-69.1648,9.65305E-016,-43.7199,,,,129.9802183411,69.1648,-43.7199,,-47.8133,-46.9078,74.1483,,,,,,
0.971,-110690,0.0000000000000302413,68390.9,-5.12528E-034,-4.0714E-019,-5.10322E-034,-69.2982,9.65126E-016,-43.8148,,,,130.113762926179,69.2982,-43.8148,,-47.8811,-46.983,74.2914,,,,,,
0.972,-110545,0.0000000000000308807,68879,-1.22951E-033,-4.0714E-019,-7.1378E-034,-69.4316,9.64948E-016,-43.909,,,,130.247893134592,69.4316,-43.909,,-47.9481,-47.0574,74.4344,,,,,,
0.973,-110398,0.0000000000000315199,69366.3,-1.0787E-033,-4.0714E-019,7.31665E-034,-69.565,9.64771E-016,-44.0025,,,,130.381754780682,69.565,-44.0025,,-48.0143,-47.1311,74.5772,,,,,,
0.974,-110250,0.0000000000000321588,69852.7,1.65993E-033,3.16643E-019,7.32322E-033,-69.6985,9.64594E-016,-44.0952,,,,130.516137689138,69.6985,-44.0952,,-48.0798,-47.204,74.7199,,,,,,
0.975,-110100,0.0000000000000327976,70338.3,1.86285E-033,3.16643E-019,3.62276E-033,-69.832,9.64418E-016,-44.1873,,,,130.650244725718,69.832,-44.1873,,-48.1445,-47.2762,74.8625,,,,,,
0.976,-109948,0.0000000000000334361,70823,1.08248E-033,-4.0714E-019,-1.73926E-033,-69.9655,9.64243E-016,-44.2786,,,,130.784020556794,69.9655,-44.2786,,-48.2085,-47.3476,75.005,,,,,,
0.977,-109795,0.0000000000000340744,71306.9,2.76313E-033,3.16643E-019,3.15227E-033,-70.099,9.64068E-016,-44.3693,,,,130.918356285931,70.099,-44.3693,,-48.2717,-47.4182,75.1473,,,,,,
0.978,-109640,0.0000000000000347124,71789.9,-1.45589E-033,3.16643E-019,-5.65287E-033,-70.2326,9.63895E-016,-44.4592,,,,131.052353439417,70.2326,-44.4592,,-48.3341,-47.4882,75.2894,,,,,,
0.979,-109483,0.0000000000000353501,72272,-2.81664E-033,3.16643E-019,-5.11927E-033,-70.3662,9.63722E-016,-44.5484,,,,131.18601020307,70.3662,-44.5484,,-48.3958,-47.5573,75.4314,,,,,,
0.98,-109325,0.0000000000000359876,72753.2,-2.18146E-033,3.16643E-019,-4.56692E-033,-70.4997,9.6355E-016,-44.6369,,,,131.320157383549,70.4997,-44.6369,,-48.4568,-47.6258,75.5733,,,,,,
0.981,-109165,0.0000000000000366248,73233.6,-8.85815E-034,-4.0714E-019,5.95821E-034,-70.6333,9.63378E-016,-44.7247,,,,131.454012468087,70.6333,-44.7247,,-48.517,-47.6935,75.715,,,,,,
0.982,-109004,0.0000000000000372618,73713,2.22871E-033,3.16643E-019,5.45482E-033,-70.7669,9.63208E-016,-44.8118,,,,131.588291215442,70.7669,-44.8118,,-48.5765,-47.7604,75.8565,,,,,,
0.983,-108841,0.0000000000000378984,74191.5,1.4954E-034,-4.0714E-019,8.25731E-036,-70.9004,9.63038E-016,-44.8982,,,,131.722215109108,70.9004,-44.8982,,-48.6353,-47.8266,75.9979,,,,,,
0.984,-108676,0.0000000000000385347,74669.2,-2.08911E-033,3.16643E-019,-3.62385E-033,-71.034,9.62869E-016,-44.9839,,,,131.855839478728,71.034,-44.9839,,-48.6933,-47.8921,76.139,,,,,,
0.985,-108510,0.0000000000000391708,75145.9,1.85116E-034,-4.0714E-019,2.15478E-033,-71.1675,9.627E-016,-45.069,,,,131.989872288786,71.1675,-45.069,,-48.7506,-47.9569,76.28,,,,,,
0.986,-108343,0.0000000000000398065,75621.7,3.06357E-033,3.16643E-019,3.64687E-033,-71.3011,9.62533E-016,-45.1533,,,,132.124362476759,71.3011,-45.1533,,-48.8071,-48.0209,76.4209,,,,,,
0.987,-108173,0.0000000000000404419,76096.5,3.38758E-033,3.16643E-019,5.13248E-033,-71.4346,9.62366E-016,-45.2369,,,,132.257609388836,71.4346,-45.2369,,-48.863,-48.0843,76.5615,,,,,,
0.988,-108003,0.000000000000041077,76570.4,3.53139E-033,-4.0714E-019,4.78217E-033,-71.568,9.622E-016,-45.3198,,,,132.392122745879,71.568,-45.3198,,-48.9181,-48.1469,76.7019,,,,,,
0.989,-107831,0.0000000000000417118,77043.4,1.39402E-033,-4.0714E-019,5.94183E-033,-71.7015,9.62035E-016,-45.4021,,,,132.526261716537,71.7015,-45.4021,,-48.9725,-48.2088,76.8422,,,,,,
0.99,-107657,0.0000000000000423462,77515.4,1.74622E-033,-4.0714E-019,7.09104E-033,-71.8349,9.6187E-016,-45.4837,,,,132.65996715724,71.8349,-45.4837,,-49.0262,-48.2699,76.9822,,,,,,
0.991,-107482,0.0000000000000429802,77986.5,2.02057E-033,3.16643E-019,2.73554E-033,-71.9682,9.61706E-016,-45.5645,,,,132.794105690915,71.9682,-45.5645,,-49.0792,-48.3304,77.1221,,,,,,
0.992,-107305,0.000000000000043614,78456.6,-3.3181E-033,3.16643E-019,-3.1653E-033,-72.1015,9.61543E-016,-45.6447,,,,132.927804121485,72.1015,-45.6447,,-49.1315,-48.3902,77.2617,,,,,,
0.993,-107127,0.0000000000000442473,78925.7,2.03589E-033,3.16643E-019,2.73078E-033,-72.2348,9.61381E-016,-45.7243,,,,133.061866248336,72.2348,-45.7243,,-49.1831,-48.4492,77.4011,,,,,,
0.994,-106948,0.0000000000000448803,79393.8,1.69909E-033,3.16643E-019,7.08074E-033,-72.368,9.61219E-016,-45.8031,,,,133.196284416796,72.368,-45.8031,,-49.234,-48.5076,77.5403,,,,,,
0.995,-106767,0.000000000000045513,79861,-1.20713E-033,-4.0714E-019,1.15556E-033,-72.5012,9.61058E-016,-45.8813,,,,133.330310169894,72.5012,-45.8813,,-49.2842,-48.5653,77.6793,,,,,,
